	iflood	etss	estofs	cbofs	Time_adcirc	observed	Time_observed	ahps	Time_ahps	Time_etss
72	0.41491548277990004	1.101	0.51		2018-12-20 07:00:00					2018-12-20 13:00:00
73	0.6102971501421001	0.912	0.68		2018-12-20 08:00:00					2018-12-20 14:00:00
74	0.6560315524100799	0.7290000000000001	0.76		2018-12-20 09:00:00					2018-12-20 15:00:00
75	0.53386964198716	0.789	0.7		2018-12-20 10:00:00					2018-12-20 16:00:00
76	0.323774565832	1.008	0.5		2018-12-20 11:00:00					2018-12-20 17:00:00
77	0.10847191718700003	1.359	0.27		2018-12-20 12:00:00					2018-12-20 18:00:00
78	-0.1189559353438	1.767	0.06		2018-12-20 13:00:00					2018-12-20 19:00:00
79	-0.28470771261219985	2.126	-0.12		2018-12-20 14:00:00					2018-12-20 20:00:00
80	-0.2984730808517	2.347	-0.17		2018-12-20 15:00:00					2018-12-20 21:00:00
81	-0.0851229786018	2.395	-0.01		2018-12-20 16:00:00					2018-12-20 22:00:00
82	0.20057594707740004	2.291	0.25		2018-12-20 17:00:00					2018-12-20 23:00:00
83	0.43998807699770004	2.189	0.54		2018-12-20 18:00:00					2018-12-21 00:00:00
